mmsi,longitude,latitude,timestamp,score,navstat,hdg,rot,cog,sog,longitude_diff,latitude_diff,timestamp_diff,hdg_diff,rot_diff,cog_diff,sog_diff,latitudeavg,cogavg,sogstddev,pos,longitudeavg,cogstddev,sogavg
239500000,133.6092,38.2068683333,1326762227,0.181060082487,0.0,0.111111111111,0.0,0.108333333333,0.894117647059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.2068683333,0.108333333333,0.0,0.0,133.6092,0.0,0.894117647059
239500000,133.612345,38.2098033333,1326762281,0.0821384495292,0.0,0.108333333333,0.0,0.111111111111,0.9,0.00314500000002,0.002935,54.0,-0.00277777777778,0.0,0.00277777777778,0.00588235294118,38.2083358333,0.109722222222,0.0029411764706,0.00759136382153,133.6107725,0.00138888888889,0.897058823529
239500000,133.625231667,38.22169,1326762502,0.0751096148952,0.0,0.108333333333,0.0,0.111111111111,0.9,0.012886667,0.0118866667,221.0,0.0,0.0,0.0,0.0,38.2127872222,0.110185185185,0.00277296776939,0.0333288200785,133.615592222,0.0013094570022,0.898039215686
239500000,133.628755,38.2249166667,1326762562,0.0752563821102,0.0,0.108333333333,0.0,0.111111111111,0.9,0.003523333,0.00322666669999,60.0,0.0,0.0,0.0,0.0,38.2158195833,0.110416666667,0.00254713354057,0.0397668839321,133.618882917,0.00120281306081,0.898529411765
239500000,133.632281667,38.228155,1326762622,0.075088504911,0.0,0.108333333333,0.0,0.111111111111,0.905882352941,0.00352666699999,0.0032383333,60.0,0.0,0.0,0.0,0.00588235294118,38.2182866667,0.110555555556,0.00372032665903,0.0438885710848,133.621562667,0.00111111111111,0.9
239500000,133.63305,38.228855,1326762634,0.0794605744674,0.0,0.108333333333,0.0,0.111111111111,0.905882352941,0.000768332999996,0.000700000000002,12.0,0.0,0.0,0.0,0.0,38.2200480556,0.110648148148,0.00404226041729,0.045018989045,133.623477222,0.00103521665625,0.900980392157
239500000,136.2155,39.5469483333,1326799097,0.075256962127,0.0,0.152777777778,0.0,0.15,0.823529411765,2.58245,1.3180933333,36463.0,0.0444444444444,0.0,0.0388888888889,-0.0823529411765,39.5469483333,0.15,0.0,0.0,136.2155,0.0,0.823529411765
239500000,136.217905,39.5482833333,1326799133,0.077441959684,0.0,0.152777777778,0.0,0.152777777778,0.823529411765,0.00240500000001,0.001335,36.0,0.0,0.0,0.00277777777778,0.0,39.5476158333,0.151388888889,0.0,0.00485411656283,136.2167025,0.00138888888888,0.823529411765
239500000,136.221991667,39.55055,1326799193,0.0760319842092,0.0,0.152777777778,0.0,0.15,0.817647058824,0.004086667,0.0022666667,60.0,0.0,0.0,-0.00277777777778,-0.00588235294118,39.5485938889,0.150925925926,0.00277296776933,0.010815757497,136.218465556,0.00130945700219,0.821568627451
239500000,136.225306667,39.5523683333,1326799241,0.0756730185868,0.0,0.152777777778,0.0,0.15,0.823529411765,0.00331500000001,0.0018183333,48.0,0.0,0.0,0.0,0.00588235294118,39.5495375,0.150694444444,0.00254713354055,0.0151762924528,136.220175834,0.0012028130608,0.822058823529
239500000,136.226051667,39.55278,1326799253,0.0804878352288,0.0,0.152777777778,0.0,0.15,0.817647058824,0.000744999999995,0.000411666699996,12.0,0.0,0.0,0.0,-0.00588235294118,39.550186,0.150555555556,0.0028817526386,0.016553629797,136.221351,0.0011111111111,0.821176470588
239500000,136.22938,39.5546233333,1326799301,0.0807813214798,0.0,0.152777777778,0.0,0.15,0.817647058824,0.00332833299998,0.0018433333,48.0,0.0,0.0,0.0,0.0,39.5509255555,0.150462962963,0.00294117647062,0.0193377523866,136.222689167,0.00103521665624,0.820588235294
239500000,136.250315,39.5653183333,1326799602,0.0754019453396,0.0,0.163888888889,0.0,0.161111111111,0.817647058824,0.020935,0.010695,301.0,0.0111111111111,0.0,0.0111111111111,0.0,39.5529816666,0.151984126984,0.00291100976064,0.0424334845888,136.226635714,0.0038473649662,0.820168067227
239500000,136.692226667,39.7642366667,1326805517,0.0782853525888,0.0,0.169444444444,0.0,0.161111111111,0.858823529412,0.441911667,0.1989183334,5915.0,0.00555555555556,0.0,0.0,0.0411764705882,39.7642366667,0.161111111111,2.78775199262e-08,0.0,136.692226667,0.0,0.858823529412
239500000,139.93531,41.1877566667,1326847546,0.151926102156,0.0,0.161111111111,0.0,0.158333333333,0.829411764706,3.243083333,1.42352,42029.0,-0.00833333333333,0.0,-0.00277777777778,-0.0294117647059,41.1877566667,0.158333333333,2.35608045769e-08,0.0,139.93531,0.0,0.829411764706
239500000,139.937905,41.1890416667,1326847582,0.15303418365,0.0,0.161111111111,0.0,0.155555555556,0.829411764706,0.00259500000001,0.001285,36.0,0.0,0.0,-0.00277777777778,0.0,41.1883991667,0.156944444444,2.10734242554e-08,0.00511009338207,139.9366075,0.00138888888887,0.829411764706
239500000,139.942246667,41.1911716667,1326847642,0.150153344556,0.0,0.163888888889,0.0,0.158333333333,0.829411764706,0.00434166700001,0.00213,60.0,0.00277777777778,0.0,0.00277777777778,0.0,41.1893233334,0.157407407407,0.0,0.0112567851449,139.938487222,0.00130945700219,0.829411764706
239500000,139.960493333,41.2000416667,1326847893,0.150200580843,0.0,0.163888888889,0.0,0.158333333333,0.835294117647,0.018246666,0.00887,251.0,0.0,0.0,0.0,0.00588235294118,41.1920029167,0.157638888889,0.00254713354057,0.038657972802,139.94398875,0.0012028130608,0.830882352941
